"Popolazione residente per età, sesso e stato civile al 1° gennaio 2021"
"1";"Nord-ovest";35;54929;32419;1048;29;134;0;0;88559;39116;44949;2217;169;79;3;0;86533;175092
"1";"Nord-ovest";36;52310;36561;1268;35;85;3;0;90262;37122;48087;2447;204;106;6;1;87973;178235
"1";"Nord-ovest";37;49885;40800;1583;42;135;2;1;92448;35667;51536;2941;298;102;1;0;90545;182993
"1";"Nord-ovest";38;48888;44866;1870;54;113;5;0;95796;34403;55432;3402;344;100;7;0;93688;189484
"1";"Nord-ovest";39;46902;47146;2232;81;135;4;1;96501;33280;57005;3947;433;83;3;0;94751;191252
"1";"Nord-ovest";40;45326;50229;2528;97;118;3;0;98301;31840;59677;4545;484;90;3;1;96640;194941
"1";"Nord-ovest";41;44102;53550;2939;108;155;7;1;100862;31024;62418;5055;581;97;4;0;99179;200041
"1";"Nord-ovest";42;45187;58028;3594;155;136;2;2;107104;31284;67368;5901;708;85;4;0;105350;212454
"1";"Nord-ovest";43;45008;62347;4056;189;167;3;3;111773;31557;71197;6769;835;103;5;1;110467;222240
"1";"Nord-ovest";44;45218;66089;4781;216;140;1;0;116445;31097;75371;7585;993;87;8;1;115142;231587
"1";"Nord-ovest";45;45863;71951;5562;261;170;1;1;123809;31674;80885;8818;1195;116;2;0;122690;246499
"1";"Nord-ovest";46;45402;76277;6532;322;207;1;1;128742;31055;84716;9694;1324;97;3;2;126891;255633
"1";"Nord-ovest";47;43003;78037;6979;354;191;2;1;128567;29545;85802;10191;1528;93;2;1;127162;255729
"1";"Nord-ovest";48;41245;81563;7596;462;170;2;2;131040;27983;87896;11214;1770;87;1;0;128951;259991
"1";"Nord-ovest";49;39145;83414;8357;524;179;5;4;131628;26255;89589;11697;2088;79;5;1;129714;261342
"1";"Nord-ovest";50;36010;84665;8721;592;183;3;6;130180;24575;89800;12307;2365;93;5;0;129145;259325
"1";"Nord-ovest";51;34562;88341;9554;650;184;3;1;133295;23966;93347;12974;2749;64;1;0;133101;266396
"1";"Nord-ovest";52;32630;89584;9707;803;202;7;1;132934;22135;93490;13203;3191;79;6;0;132104;265038
"1";"Nord-ovest";53;30559;89827;10146;864;181;1;2;131580;21369;93851;13528;3701;79;2;1;132531;264111
"1";"Nord-ovest";54;29247;92955;10763;1125;181;2;1;134274;20225;95909;13827;4056;64;0;0;134081;268355
"1";"Nord-ovest";55;27034;93414;11120;1182;194;0;2;132946;19188;95974;13892;4777;73;2;2;133908;266854
"1";"Nord-ovest";56;24836;95248;11210;1323;162;1;2;132782;18108;96481;14049;5244;60;1;1;133944;266726
"1";"Nord-ovest";57;21517;89497;10473;1427;166;0;3;123083;15887;91378;13036;5720;55;0;0;126076;249159
"1";"Nord-ovest";58;19162;85637;9764;1600;157;1;2;116323;14373;87713;12220;6401;49;1;1;120758;237081
"1";"Nord-ovest";59;17473;84404;9532;1577;162;0;4;113152;13442;85494;11667;7103;43;1;1;117751;230903
"1";"Nord-ovest";60;15521;82263;8844;1800;121;0;4;108553;12346;82700;11074;7786;40;0;0;113946;222499
"1";"Nord-ovest";61;14350;80429;8448;1916;112;2;4;105261;11355;80704;10433;8551;39;1;1;111084;216345
"1";"Nord-ovest";62;13072;77542;7669;2185;110;3;1;100582;10243;77212;9609;9169;32;1;4;106270;206852
"1";"Nord-ovest";63;12163;76597;7421;2231;91;0;0;98503;9671;75907;9040;10080;34;1;1;104734;203237
"1";"Nord-ovest";64;11090;75520;6849;2499;79;0;5;96042;8979;74260;8567;10998;27;0;0;102831;198873
"1";"Nord-ovest";65;10204;73162;6183;2688;92;0;0;92329;8306;72743;7900;12094;22;1;2;101068;193397
"1";"Nord-ovest";66;9658;72081;5887;2979;70;0;2;90677;7752;70496;7339;13393;16;2;1;98999;189676
"1";"Nord-ovest";67;8781;69980;5143;3262;64;1;4;87235;7033;67406;6620;14229;15;0;0;95303;182538
"1";"Nord-ovest";68;8570;69284;5053;3517;67;0;0;86491;7002;66348;6336;15465;25;0;2;95178;181669
"1";"Nord-ovest";69;7951;68006;4564;3806;53;0;4;84384;6440;65383;5930;17123;15;0;1;94892;179276
"1";"Nord-ovest";70;7994;71008;4304;4428;57;0;4;87795;6439;66874;5713;19439;15;0;3;98483;186278
"1";"Nord-ovest";71;7472;71260;3942;4917;58;0;3;87652;6284;65794;5486;21742;12;0;1;99319;186971
"1";"Nord-ovest";72;7411;73384;3875;5607;62;1;2;90342;6350;66450;5432;25105;15;0;1;103353;193695
"1";"Nord-ovest";73;6643;71138;3580;5898;52;0;2;87313;6107;62651;5103;26744;11;0;2;100618;187931
"1";"Nord-ovest";74;6345;70375;3341;6571;35;0;1;86668;5820;61196;4899;29642;8;0;2;101567;188235
"1";"Nord-ovest";75;4639;50928;2266;5354;27;0;0;63214;4418;42784;3243;24640;4;0;0;75089;138303
"1";"Nord-ovest";76;4712;53290;2129;6187;30;0;0;66348;4669;44270;3279;28693;5;0;0;80916;147264
"1";"Nord-ovest";77;4490;50809;1867;6488;22;0;1;63677;4680;41608;3041;30521;2;0;0;79852;143529
"1";"Nord-ovest";78;4523;49917;1717;6976;26;0;0;63159;4647;39626;2936;33313;5;0;0;80527;143686
"1";"Nord-ovest";79;4423;48500;1600;7690;24;0;1;62238;4906;37507;2653;36590;1;0;0;81657;143895
"1";"Nord-ovest";80;4471;50590;1593;8925;16;0;1;65596;5173;37046;2515;42284;5;0;1;87024;152620
"1";"Nord-ovest";81;4052;47378;1318;9265;17;0;0;62030;5174;32927;2235;43752;2;0;2;84092;146122
"1";"Nord-ovest";82;3605;42942;1172;9516;12;0;0;57247;4885;28430;2087;44784;1;0;0;80187;137434
"1";"Nord-ovest";83;2913;35789;926;8939;14;0;1;48582;4497;22348;1634;42511;1;0;0;70991;119573
"1";"Nord-ovest";84;2385;29814;695;8370;4;0;2;41270;4082;17312;1380;40248;1;0;0;63023;104293
"1";"Nord-ovest";85;2264;26835;636;8371;6;0;1;38113;4115;14749;1228;41622;0;0;0;61714;99827
"1";"Nord-ovest";86;1882;22244;461;7893;8;0;1;32489;3780;11456;976;39316;2;0;1;55531;88020
"1";"Nord-ovest";87;1571;18100;361;7340;7;0;0;27379;3628;8814;855;36957;1;0;1;50256;77635
"1";"Nord-ovest";88;1347;15022;296;6875;2;0;0;23542;3391;6652;708;35207;0;0;0;45958;69500
"1";"Nord-ovest";89;1075;12133;211;6128;7;0;0;19554;3151;5070;575;32214;1;0;0;41011;60565
"1";"Nord-ovest";90;875;9877;185;5555;4;0;2;16498;3032;3700;519;29945;0;0;0;37196;53694
"1";"Nord-ovest";91;657;6845;129;4590;0;0;0;12221;2516;2391;381;24893;0;0;1;30182;42403
"1";"Nord-ovest";92;461;4754;84;3700;2;0;0;9001;2122;1644;307;20303;3;0;0;24379;33380
"1";"Nord-ovest";93;366;3409;50;3045;0;0;0;6870;1753;1012;241;16802;0;0;0;19808;26678
"1";"Nord-ovest";94;248;2106;38;2259;0;0;0;4651;1306;622;160;13280;0;0;1;15369;20020
"1";"Nord-ovest";95;172;1402;26;1704;0;0;0;3304;1032;430;122;10106;0;0;0;11690;14994
"1";"Nord-ovest";96;131;776;16;1189;1;0;0;2113;790;256;95;7549;0;0;0;8690;10803
"1";"Nord-ovest";97;81;445;9;915;0;0;0;1450;623;148;64;5546;0;0;0;6381;7831
"1";"Nord-ovest";98;66;261;3;578;0;0;0;908;403;78;59;3976;0;0;0;4516;5424
"1";"Nord-ovest";99;26;156;2;382;0;0;0;566;315;43;37;2672;0;0;0;3067;3633
"1";"Nord-ovest";100;26;139;5;384;0;0;0;554;402;49;34;3475;0;0;0;3960;4514
"1";"Nord-ovest";999;3691360;3591880;267803;207090;6092;90;89;7764404;3123633;3641334;374994;991598;2960;118;42;8134679;15899083
"4";"Sud";0;50838;0;0;0;0;0;0;50838;47838;0;0;0;0;0;0;47838;98676
"4";"Sud";1;52656;0;0;0;0;0;0;52656;50114;0;0;0;0;0;0;50114;102770
"4";"Sud";2;54839;0;0;0;0;0;0;54839;51374;0;0;0;0;0;0;51374;106213
"4";"Sud";3;57080;0;0;0;0;0;0;57080;54405;0;0;0;0;0;0;54405;111485
"4";"Sud";4;58575;0;0;0;0;0;0;58575;55336;0;0;0;0;0;0;55336;113911
"4";"Sud";5;59419;0;0;0;0;0;0;59419;56313;0;0;0;0;0;0;56313;115732
"4";"Sud";6;60295;0;0;0;0;0;0;60295;56416;0;0;0;0;0;0;56416;116711
"4";"Sud";7;60809;0;0;0;0;0;0;60809;58008;0;0;0;0;0;0;58008;118817
"4";"Sud";8;64040;0;0;0;0;0;0;64040;59777;0;0;0;0;0;0;59777;123817
"4";"Sud";9;65342;0;0;0;0;0;0;65342;61321;0;0;0;0;0;0;61321;126663
"4";"Sud";10;67312;0;0;0;0;0;0;67312;63344;0;0;0;0;0;0;63344;130656
"4";"Sud";11;68310;0;0;0;0;0;0;68310;64390;0;0;0;0;0;0;64390;132700
"4";"Sud";12;69076;0;0;0;0;0;0;69076;65794;0;0;0;0;0;0;65794;134870
"4";"Sud";13;70140;0;0;0;0;0;0;70140;66373;0;0;0;0;0;0;66373;136513
"4";"Sud";14;70928;0;0;0;0;0;0;70928;66699;0;0;0;0;0;0;66699;137627
"4";"Sud";15;71589;0;0;0;0;0;0;71589;67439;0;0;0;0;0;0;67439;139028
"4";"Sud";16;73671;4;0;0;0;0;0;73675;69628;5;1;0;0;0;0;69634;143309
"4";"Sud";17;74149;3;1;0;0;0;0;74153;70148;12;0;0;0;0;0;70160;144313
"4";"Sud";18;73701;7;2;0;0;0;0;73710;69295;39;4;0;0;0;0;69338;143048
"4";"Sud";19;75848;23;4;1;0;0;0;75876;70530;187;0;0;0;0;0;70717;146593
"4";"Sud";20;77736;58;3;2;0;0;0;77799;71456;446;2;0;0;1;0;71905;149704
"4";"Sud";21;77374;152;8;7;1;0;0;77542;69725;948;8;4;4;0;0;70689;148231
"4";"Sud";22;77290;379;5;2;1;0;0;77677;69308;1718;11;4;1;1;0;71043;148720
"4";"Sud";23;76128;624;7;7;2;0;0;76768;68123;2598;13;3;1;0;0;70738;147506
"4";"Sud";24;75563;1083;15;3;6;0;0;76670;67700;4017;20;8;3;1;0;71749;148419
"4";"Sud";25;73899;1861;16;3;6;0;0;75785;66111;6021;39;6;6;0;0;72183;147968
"4";"Sud";26;73535;3003;17;6;12;0;0;76573;64159;8640;71;15;4;0;0;72889;149462
"4";"Sud";27;73092;4593;33;12;8;0;0;77738;62247;12225;122;21;12;0;0;74627;152365
"4";"Sud";28;73196;7172;39;7;13;0;0;80427;60662;17128;150;26;10;0;0;77976;158403
"4";"Sud";29;69087;9893;70;10;14;0;0;79074;55321;21635;228;41;8;2;0;77235;156309
"4";"Sud";30;65614;13919;109;18;16;3;0;79679;50566;26399;354;59;16;1;0;77395;157074
"4";"Sud";31;61065;17548;165;16;26;0;0;78820;45362;31823;462;76;11;2;0;77736;156556
"4";"Sud";32;57874;22323;224;24;19;0;0;80464;41268;37438;584;90;21;0;1;79402;159866
"4";"Sud";33;52504;26129;277;25;27;0;0;78962;36248;40523;725;137;14;1;0;77648;156610
"4";"Sud";34;47888;30284;391;40;37;1;0;78641;32260;44120;881;173;19;0;0;77453;156094
"4";"Sud";35;44518;34911;449;31;30;2;0;79941;29693;47982;1052;199;11;1;0;78938;158879
"4";"Sud";36;41809;38818;601;52;20;0;0;81300;27610;52300;1297;267;21;1;0;81496;162796
"4";"Sud";37;38833;42352;710;59;31;0;0;81985;25052;54951;1524;271;12;1;0;81811;163796
"4";"Sud";38;36843;46330;869;72;32;1;0;84147;23846;58931;1691;389;14;2;0;84873;169020
"4";"Sud";39;34019;48580;936;86;34;0;0;83655;21968;60809;1921;466;11;1;0;85176;168831
"4";"Sud";40;32430;52382;1208;97;26;2;1;86146;20522;62973;2183;539;7;0;0;86224;172370
"4";"Sud";41;31017;56049;1313;138;43;0;0;88560;19637;66771;2540;620;28;1;0;89597;178157
"4";"Sud";42;30113;59566;1571;151;27;0;0;91428;18781;69556;2938;808;17;1;0;92101;183529
"4";"Sud";43;29048;62294;1812;199;43;1;0;93397;18508;72576;3094;957;21;0;0;95156;188553
"4";"Sud";44;28311;66431;2105;236;38;1;0;97122;18556;75759;3449;1167;11;0;0;98942;196064
"4";"Sud";45;27306;69652;2362;286;43;0;0;99649;17741;78762;3813;1376;9;0;0;101701;201350
"4";"Sud";46;26106;72937;2563;320;35;1;0;101962;17255;82440;4038;1623;15;1;1;105373;207335
"4";"Sud";47;23821;72635;2748;393;35;2;0;99634;16182;81486;4274;1843;24;0;0;103809;203443
"4";"Sud";48;22435;74269;2741;438;29;1;0;99913;15495;82180;4417;2029;8;1;0;104130;204043
"4";"Sud";49;21363;75719;3101;517;35;0;1;100736;14915;83882;4563;2472;19;1;0;105852;206588
"4";"Sud";50;19425;76406;3035;585;38;1;0;99490;14174;83242;4606;2663;15;1;0;104701;204191
"4";"Sud";51;18714;79759;3290;670;35;0;0;102468;14037;86023;4839;3182;10;1;1;108093;210561
"4";"Sud";52;17352;80556;3345;754;33;0;0;102040;13570;85876;4765;3606;14;1;1;107833;209873
"4";"Sud";53;16280;82685;3507;809;33;0;0;103314;13196;87183;4930;4033;19;1;0;109362;212676
"4";"Sud";54;15225;83858;3486;1037;31;2;0;103639;12801;87704;4867;4535;9;0;0;109916;213555
"4";"Sud";55;14052;84752;3621;1146;32;2;0;103605;12229;87669;4883;5136;10;0;0;109927;213532
"4";"Sud";56;13451;87381;3710;1324;39;0;0;105905;12226;88672;4936;6086;9;1;2;111932;217837
"4";"Sud";57;11743;81808;3430;1419;26;1;1;98428;11031;83464;4512;6307;5;1;0;105320;203748
"4";"Sud";58;10740;80603;3238;1458;28;0;0;96067;10590;81478;4188;7049;8;0;0;103313;199380
"4";"Sud";59;9834;79530;3109;1588;29;0;0;94090;9990;80029;4125;7792;7;0;1;101944;196034
"4";"Sud";60;9016;77573;3116;1703;24;0;0;91432;9476;76756;3971;8619;11;1;1;98835;190267
"4";"Sud";61;8200;76442;2822;1915;23;0;0;89402;9210;74538;3643;9239;7;0;0;96637;186039
"4";"Sud";62;7423;72089;2593;1980;13;1;0;84099;8368;70328;3479;9757;2;0;0;91934;176033
"4";"Sud";63;6967;72444;2636;2246;21;0;0;84314;7984;69478;3390;10775;2;0;1;91630;175944
"4";"Sud";64;6129;70597;2341;2317;12;1;0;81397;7379;66913;3018;11539;1;0;0;88850;170247
"4";"Sud";65;5845;70763;2218;2498;10;1;2;81337;7196;65546;2936;12740;3;0;1;88422;169759
"4";"Sud";66;5464;69269;2046;2765;14;0;0;79558;6891;63774;2674;13917;2;2;1;87261;166819
"4";"Sud";67;4777;64963;1965;2868;13;0;0;74586;6252;58483;2518;14174;3;0;0;81430;156016
"4";"Sud";68;4459;63167;1746;3049;13;0;0;72434;6178;55414;2415;15136;5;0;0;79148;151582
"4";"Sud";69;4068;63620;1654;3416;7;0;0;72765;5941;54952;2279;16834;3;1;1;80011;152776
"4";"Sud";70;3916;64864;1636;3694;6;1;0;74117;6108;54629;2200;18571;1;2;0;81511;155628
"4";"Sud";71;3743;64184;1495;4002;12;0;1;73437;5937;53102;2070;20282;0;1;2;81394;154831
"4";"Sud";72;3601;64745;1330;4624;6;1;0;74307;6033;52748;1957;23210;2;0;0;83950;158257
"4";"Sud";73;3330;60512;1260;4865;3;0;1;69971;5682;47939;1685;24068;1;0;1;79376;149347
"4";"Sud";74;2981;57778;1131;5299;14;1;1;67205;5292;44794;1605;25694;0;0;0;77385;144590
"4";"Sud";75;2212;45820;879;4616;7;0;0;53534;4556;34313;1229;22170;0;0;0;62268;115802
"4";"Sud";76;2045;40734;710;4555;8;0;1;48053;4012;29545;1028;22184;0;0;0;56769;104822
"4";"Sud";77;1930;39846;643;4923;4;0;1;47347;4274;28559;959;24384;1;0;0;58177;105524
"4";"Sud";78;1792;37782;574;5303;4;0;0;45455;4057;26164;904;25469;0;0;1;56595;102050
"4";"Sud";79;1688;34830;529;5449;1;0;1;42498;3906;23446;811;26082;1;0;0;54246;96744
"4";"Sud";80;1762;36748;490;6416;3;0;1;45420;4214;23415;810;30623;1;0;0;59063;104483
"4";"Sud";81;1534;34175;433;6641;1;0;0;42784;4095;21406;694;31584;1;0;0;57780;100564
"4";"Sud";82;1215;29521;390;6587;3;0;0;37716;3867;17711;562;30579;0;0;0;52719;90435
"4";"Sud";83;1189;26092;285;6577;0;0;0;34143;3506;14794;540;30256;0;0;0;49096;83239
"4";"Sud";84;1087;21897;247;6378;1;0;1;29611;3193;11972;438;29220;0;0;0;44823;74434
"4";"Sud";85;904;20018;207;6534;0;0;0;27663;3126;10287;400;29178;0;0;1;42992;70655
"4";"Sud";86;833;16669;128;6390;1;0;0;24021;2958;8049;329;27897;0;0;0;39233;63254
"4";"Sud";87;721;14336;128;6105;1;0;0;21291;2735;6535;319;26504;0;0;0;36093;57384
"4";"Sud";88;555;11354;79;5611;0;0;0;17599;2426;4973;243;23999;0;0;1;31642;49241
"4";"Sud";89;456;9018;73;5247;1;0;1;14796;2167;3814;220;21714;1;0;0;27916;42712
"4";"Sud";90;406;7333;62;4910;0;0;0;12711;2009;2947;185;20472;0;0;0;25613;38324
"4";"Sud";91;299;5202;42;3846;1;0;1;9391;1714;1890;146;16152;0;0;1;19903;29294
"4";"Sud";92;199;3642;42;3222;0;0;0;7105;1353;1392;107;13519;0;0;0;16371;23476
"4";"Sud";93;191;2563;22;2665;0;0;0;5441;1155;882;82;11172;0;0;0;13291;18732
"4";"Sud";94;123;1610;19;2083;0;0;0;3835;902;596;64;8483;0;0;0;10045;13880
"4";"Sud";95;87;1077;11;1457;0;0;0;2632;712;416;54;6434;0;0;0;7616;10248
"4";"Sud";96;61;701;5;1133;0;0;0;1900;523;272;34;4748;0;0;0;5577;7477
"4";"Sud";97;45;458;6;823;0;0;0;1332;377;151;19;3591;0;0;0;4138;5470
"4";"Sud";98;29;302;4;565;0;0;0;900;290;132;16;2494;0;0;0;2932;3832
"4";"Sud";99;31;156;4;369;0;0;0;560;207;75;7;1717;0;0;0;2006;2566
"4";"Sud";100;56;211;6;440;0;0;0;713;291;118;14;2281;0;0;0;2704;3417
"4";"Sud";999;3046619;3284426;96253;170134;1240;27;15;6598714;2681215;3321868;143174;793539;512;33;19;6940360;13539074
